"","Year","st","State","Gini","GeoFIPS","Region","pc_income","Index","realpc_income"
"3172",1994,38,"Oregon",0.548757374286652," 41000",8,21475,148.2,144.905533063428
"3173",1994,39,"Pennsylvania",0.549670219421387," 42000",2,22616,148.2,152.604588394062
"3174",1994,40,"Rhode Island",0.543524503707886," 44000",1,22728,148.2,153.36032388664
"3175",1994,41,"South Carolina",0.539615869522095," 45000",5,18867,148.2,127.307692307692
"3176",1994,42,"South Dakota",0.577177226543427," 46000",4,19962,148.2,134.696356275304
"3177",1994,43,"Tennessee",0.556973516941071," 47000",5,20357,148.2,137.361673414305
"3178",1994,44,"Texas",0.594889760017395," 48000",6,20287,148.2,136.889338731444
"3179",1994,45,"Utah",0.560045599937439," 49000",7,17933,148.2,121.005398110661
"3180",1994,46,"Vermont",0.540072083473206," 50000",1,20977,148.2,141.545209176788
"3181",1994,47,"Virginia",0.538648843765259," 51000",5,24098,148.2,162.604588394062
"3182",1994,48,"Washington",0.538519203662872," 53000",8,23600,148.2,159.244264507422
"3183",1994,49,"West Virginia",0.527911067008972," 54000",5,17480,148.2,117.948717948718
"3184",1994,50,"Wisconsin",0.533776760101318," 55000",3,22088,148.2,149.041835357625
"3185",1994,51,"Wyoming",0.590898215770721," 56000",7,21034,148.2,141.929824561404
"3186",1995,1,"Alabama",0.556520700454712," 01000",5,19892,152.4,130.524934383202
"3187",1995,3,"Arizona",0.564447641372681," 04000",6,20753,152.4,136.174540682415
"3188",1995,4,"Arkansas",0.551950037479401," 05000",5,18602,152.4,122.060367454068
"3189",1995,5,"California",0.609200417995453," 06000",8,24629,152.4,161.607611548556
"3190",1995,6,"Colorado",0.567874729633331," 08000",7,24995,152.4,164.009186351706
"3191",1995,7,"Connecticut",0.599363744258881," 09000",1,31780,152.4,208.530183727034
"3192",1995,8,"Delaware",0.538938283920288," 10000",2,24902,152.4,163.398950131234
"3193",1995,9,"District of Columbia",0.595307290554047," 11000",2,32077,152.4,210.479002624672
"3194",1995,10,"Florida",0.605019867420197," 12000",5,23496,152.4,154.173228346457
"3195",1995,11,"Georgia",0.564411818981171," 13000",5,22235,152.4,145.898950131234
"3196",1995,13,"Idaho",0.562856674194336," 16000",7,20252,152.4,132.887139107612
"3197",1995,14,"Illinois",0.573896765708923," 17000",3,25633,152.4,168.195538057743
"3198",1995,15,"Indiana",0.538652837276459," 18000",3,22047,152.4,144.665354330709
"3199",1995,16,"Iowa",0.533415079116821," 19000",4,21388,152.4,140.341207349081
"3200",1995,17,"Kansas",0.553249061107635," 20000",4,22349,152.4,146.646981627297
"3201",1995,18,"Kentucky",0.552615821361542," 21000",5,19307,152.4,126.686351706037
"3202",1995,19,"Louisiana",0.578403770923615," 22000",5,19630,152.4,128.805774278215
"3203",1995,20,"Maine",0.532454371452332," 23000",1,21053,152.4,138.143044619423
"3204",1995,21,"Maryland",0.543932199478149," 24000",2,27070,152.4,177.62467191601
"3205",1995,22,"Massachusetts",0.577090084552765," 25000",1,27964,152.4,183.490813648294
"3206",1995,23,"Michigan",0.553320169448853," 26000",3,23801,152.4,156.174540682415
"3207",1995,24,"Minnesota",0.549570083618164," 27000",4,24320,152.4,159.580052493438
"3208",1995,25,"Mississippi",0.55709969997406," 28000",5,17488,152.4,114.750656167979
"3209",1995,26,"Missouri",0.555843114852905," 29000",4,22236,152.4,145.905511811024
"3210",1995,27,"Montana",0.581535875797272," 30000",7,18728,152.4,122.887139107612
"3211",1995,28,"Nebraska",0.559836328029633," 31000",4,22593,152.4,148.248031496063
"3212",1995,29,"Nevada",0.586831390857697," 32000",8,25379,152.4,166.528871391076
"3213",1995,30,"New Hampshire",0.550954282283783," 33000",1,25228,152.4,165.538057742782
"3214",1995,31,"New Jersey",0.574222445487976," 34000",2,29588,152.4,194.146981627297
"3215",1995,32,"New Mexico",0.565721929073334," 35000",6,19223,152.4,126.135170603675
"3216",1995,33,"New York",0.605003178119659," 36000",2,27576,152.4,180.944881889764
"3217",1995,34,"North Carolina",0.54041588306427," 37000",5,21987,152.4,144.271653543307
"3218",1995,35,"North Dakota",0.552877068519592," 38000",4,19404,152.4,127.322834645669
"3219",1995,36,"Ohio",0.530594408512115," 39000",3,22771,152.4,149.416010498688
"3220",1995,37,"Oklahoma",0.56387597322464," 40000",6,19173,152.4,125.807086614173
"3221",1995,38,"Oregon",0.549995601177216," 41000",8,22663,152.4,148.707349081365
"3222",1995,39,"Pennsylvania",0.556278109550476," 42000",2,23583,152.4,154.744094488189
"3223",1995,40,"Rhode Island",0.547735393047333," 44000",1,23918,152.4,156.942257217848
"3224",1995,41,"South Carolina",0.543730199337006," 45000",5,19765,152.4,129.691601049869
"3225",1995,42,"South Dakota",0.581306517124176," 46000",4,20169,152.4,132.342519685039
"3226",1995,43,"Tennessee",0.561105728149414," 47000",5,21469,152.4,140.872703412073
"3227",1995,44,"Texas",0.596627771854401," 48000",6,21246,152.4,139.409448818898
"3228",1995,45,"Utah",0.564970731735229," 49000",7,19019,152.4,124.796587926509
"3229",1995,46,"Vermont",0.548755049705505," 50000",1,21885,152.4,143.602362204724
"3230",1995,47,"Virginia",0.543145716190338," 51000",5,25035,152.4,164.271653543307
"3231",1995,48,"Washington",0.546283006668091," 53000",8,24475,152.4,160.597112860892
"3232",1995,49,"West Virginia",0.532104134559631," 54000",5,18037,152.4,118.353018372703
"3233",1995,50,"Wisconsin",0.536680042743683," 55000",3,23015,152.4,151.017060367454
"3234",1995,51,"Wyoming",0.596647560596466," 56000",7,21818,152.4,143.162729658793
"3235",1996,1,"Alabama",0.57655668258667," 01000",5,20630,156.9,131.485022307202
"3236",1996,3,"Arizona",0.581089913845062," 04000",6,21737,156.9,138.540471637986
"3237",1996,4,"Arkansas",0.572275817394257," 05000",5,19458,156.9,124.015296367113
"3238",1996,5,"California",0.626262903213501," 06000",8,25912,156.9,165.14977692798
"3239",1996,6,"Colorado",0.581285119056702," 08000",7,26336,156.9,167.852135117909
"3240",1996,7,"Connecticut",0.621397972106934," 09000",1,33191,156.9,211.542383683875
"3241",1996,8,"Delaware",0.556860744953156," 10000",2,26227,156.9,167.157425111536
"3242",1996,9,"District of Columbia",0.618957936763763," 11000",2,33872,156.9,215.882727852135
"3243",1996,10,"Florida",0.627003371715546," 12000",5,24500,156.9,156.150414276609
"3244",1996,11,"Georgia",0.58113557100296," 13000",5,23475,156.9,149.61759082218
"3245",1996,13,"Idaho",0.584694266319275," 16000",7,21058,156.9,134.21287444232
"3246",1996,14,"Illinois",0.59092104434967," 17000",3,27066,156.9,172.504780114723
"3247",1996,15,"Indiana",0.555130541324615," 18000",3,23089,156.9,147.157425111536
"3248",1996,16,"Iowa",0.549424588680267," 19000",4,23209,156.9,147.922243467177
"3249",1996,17,"Kansas",0.566308796405792," 20000",4,23688,156.9,150.975143403442
"3250",1996,18,"Kentucky",0.569401323795319," 21000",5,20314,156.9,129.471000637349
"3251",1996,19,"Louisiana",0.600809514522552," 22000",5,20409,156.9,130.076481835564
"3252",1996,20,"Maine",0.554268717765808," 23000",1,22139,156.9,141.102613129382
"3253",1996,21,"Maryland",0.562994778156281," 24000",2,28119,156.9,179.216061185468
"3254",1996,22,"Massachusetts",0.591127753257751," 25000",1,29545,156.9,188.304652644997
"3255",1996,23,"Michigan",0.567937612533569," 26000",3,24821,156.9,158.196303377948
"3256",1996,24,"Minnesota",0.569173157215118," 27000",4,25932,156.9,165.27724665392
"3257",1996,25,"Mississippi",0.581070721149445," 28000",5,18386,156.9,117.182919056724
"3258",1996,26,"Missouri",0.573813676834106," 29000",4,23321,156.9,148.636073932441
"3259",1996,27,"Montana",0.602719664573669," 30000",7,19411,156.9,123.715742511154
"3260",1996,28,"Nebraska",0.580016434192657," 31000",4,24371,156.9,155.328234544296
"3261",1996,29,"Nevada",0.607229828834534," 32000",8,26667,156.9,169.961759082218
"3262",1996,30,"New Hampshire",0.567716181278229," 33000",1,26339,156.9,167.871255576801
"3263",1996,31,"New Jersey",0.59019410610199," 34000",2,31052,156.9,197.909496494583
"3264",1996,32,"New Mexico",0.589943408966064," 35000",6,19826,156.9,126.36073932441
"3265",1996,33,"New York",0.631286859512329," 36000",2,28936,156.9,184.423199490121
"3266",1996,34,"North Carolina",0.559649765491486," 37000",5,23040,156.9,146.845124282983
"3267",1996,35,"North Dakota",0.577317714691162," 38000",4,21627,156.9,137.839388145315
"3268",1996,36,"Ohio",0.548758506774902," 39000",3,23762,156.9,151.44678138942
"3269",1996,37,"Oklahoma",0.593340933322906," 40000",6,20126,156.9,128.272785213512
"3270",1996,38,"Oregon",0.568484246730804," 41000",8,23974,156.9,152.797960484385
"3271",1996,39,"Pennsylvania",0.576938092708588," 42000",2,24743,156.9,157.699171446781
"3272",1996,40,"Rhode Island",0.561563491821289," 44000",1,24657,156.9,157.151051625239
"3273",1996,41,"South Carolina",0.564711332321167," 45000",5,20755,156.9,132.281708094328
"3274",1996,42,"South Dakota",0.603783369064331," 46000",4,22157,156.9,141.217335882728
"3275",1996,43,"Tennessee",0.584778249263763," 47000",5,22301,156.9,142.135117909497
"3276",1996,44,"Texas",0.617693960666656," 48000",6,22397,156.9,142.746972594009
"3277",1996,45,"Utah",0.5811807513237," 49000",7,20183,156.9,128.636073932441
"3278",1996,46,"Vermont",0.56674200296402," 50000",1,22883,156.9,145.844486934353
"3279",1996,47,"Virginia",0.561713576316833," 51000",5,25973,156.9,165.538559592097
"3280",1996,48,"Washington",0.564303576946259," 53000",8,25898,156.9,165.060548119822
"3281",1996,49,"West Virginia",0.551432013511658," 54000",5,18767,156.9,119.611217335883
"3282",1996,50,"Wisconsin",0.553624331951141," 55000",3,24129,156.9,153.785850860421
"3283",1996,51,"Wyoming",0.628642141819," 56000",7,22693,156.9,144.633524537922
"3284",1997,1,"Alabama",0.557945191860199," 01000",5,21516,160.5,134.056074766355
"3285",1997,3,"Arizona",0.568104326725006," 04000",6,22804,160.5,142.080996884735
"3286",1997,4,"Arkansas",0.553420603275299," 05000",5,20187,160.5,125.775700934579
"3287",1997,5,"California",0.619011223316193," 06000",8,27171,160.5,169.289719626168
"3288",1997,6,"Colorado",0.575635492801666," 08000",7,27675,160.5,172.429906542056
"3289",1997,7,"Connecticut",0.628711998462677," 09000",1,35228,160.5,219.489096573209
"3290",1997,8,"Delaware",0.553889393806458," 10000",2,27069,160.5,168.654205607477
"3291",1997,9,"District of Columbia",0.614279925823212," 11000",2,35739,160.5,222.672897196262
"3292",1997,10,"Florida",0.61666065454483," 12000",5,25378,160.5,158.118380062305
"3293",1997,11,"Georgia",0.57187956571579," 13000",5,24404,160.5,152.04984423676
"3294",1997,13,"Idaho",0.566461741924286," 16000",7,21506,160.5,133.993769470405
"3295",1997,14,"Illinois",0.587144315242767," 17000",3,28422,160.5,177.084112149533
"3296",1997,15,"Indiana",0.54115355014801," 18000",3,24096,160.5,150.130841121495
"3297",1997,16,"Iowa",0.539455950260162," 19000",4,24197,160.5,150.760124610592
"3298",1997,17,"Kansas",0.555402338504791," 20000",4,24958,160.5,155.501557632399
"3299",1997,18,"Kentucky",0.54966413974762," 21000",5,21388,160.5,133.258566978193
"3300",1997,19,"Louisiana",0.576803863048553," 22000",5,21352,160.5,133.034267912773
"3301",1997,20,"Maine",0.537184178829193," 23000",1,23247,160.5,144.841121495327
"3302",1997,21,"Maryland",0.553934216499329," 24000",2,29432,160.5,183.376947040498
"3303",1997,22,"Massachusetts",0.591297745704651," 25000",1,31180,160.5,194.267912772586
"3304",1997,23,"Michigan",0.557087540626526," 26000",3,25990,160.5,161.931464174455
"3305",1997,24,"Minnesota",0.557246506214142," 27000",4,27087,160.5,168.766355140187
"3306",1997,25,"Mississippi",0.556899309158325," 28000",5,19221,160.5,119.757009345794
"3307",1997,26,"Missouri",0.558322250843048," 29000",4,24507,160.5,152.691588785047
"3308",1997,27,"Montana",0.574724793434143," 30000",7,20159,160.5,125.601246105919
"3309",1997,28,"Nebraska",0.56467193365097," 31000",4,24915,160.5,155.233644859813
"3310",1997,29,"Nevada",0.595240116119385," 32000",8,27534,160.5,171.551401869159
"3311",1997,30,"New Hampshire",0.566091656684875," 33000",1,27975,160.5,174.299065420561
"3312",1997,31,"New Jersey",0.592314779758453," 34000",2,32804,160.5,204.386292834891
"3313",1997,32,"New Mexico",0.570488929748535," 35000",6,20576,160.5,128.19937694704
"3314",1997,33,"New York",0.629554629325867," 36000",2,30443,160.5,189.676012461059
"3315",1997,34,"North Carolina",0.548784613609314," 37000",5,24251,160.5,151.096573208723
"3316",1997,35,"North Dakota",0.55561763048172," 38000",4,21196,160.5,132.06230529595
"3317",1997,36,"Ohio",0.535020351409912," 39000",3,25078,160.5,156.249221183801
"3318",1997,37,"Oklahoma",0.565379440784454," 40000",6,21072,160.5,131.289719626168
"3319",1997,38,"Oregon",0.558210670948029," 41000",8,25015,160.5,155.856697819315
"3320",1997,39,"Pennsylvania",0.569484055042267," 42000",2,25967,160.5,161.788161993769
"3321",1997,40,"Rhode Island",0.556987404823303," 44000",1,25975,160.5,161.83800623053
"3322",1997,41,"South Carolina",0.544143259525299," 45000",5,21728,160.5,135.376947040498
"3323",1997,42,"South Dakota",0.582587897777557," 46000",4,22582,160.5,140.697819314642
"3324",1997,43,"Tennessee",0.572302222251892," 47000",5,23267,160.5,144.965732087227
"3325",1997,44,"Texas",0.607194602489471," 48000",6,23919,160.5,149.028037383178
"3326",1997,45,"Utah",0.565673530101776," 49000",7,21288,160.5,132.635514018692
"3327",1997,46,"Vermont",0.551400423049927," 50000",1,23999,160.5,149.526479750779
"3328",1997,47,"Virginia",0.556090354919434," 51000",5,27360,160.5,170.467289719626
"3329",1997,48,"Washington",0.564589083194733," 53000",8,27405,160.5,170.747663551402
"3330",1997,49,"West Virginia",0.52131050825119," 54000",5,19587,160.5,122.03738317757
"3331",1997,50,"Wisconsin",0.544633746147156," 55000",3,25429,160.5,158.436137071651
"3332",1997,51,"Wyoming",0.617908716201782," 56000",7,24282,160.5,151.289719626168
"3333",1998,1,"Alabama",0.563707411289215," 01000",5,22692,163,139.21472392638
"3334",1998,3,"Arizona",0.57374370098114," 04000",6,24176,163,148.319018404908
"3335",1998,4,"Arkansas",0.561294376850128," 05000",5,21222,163,130.196319018405
"3336",1998,5,"California",0.621916592121124," 06000",8,29100,163,178.527607361963
"3337",1998,6,"Colorado",0.586810946464539," 08000",7,29903,163,183.453987730061
"3338",1998,7,"Connecticut",0.642306089401245," 09000",1,37835,163,232.116564417178
"3339",1998,8,"Delaware",0.55366975069046," 10000",2,29479,163,180.852760736196
"3340",1998,9,"District of Columbia",0.628824889659882," 11000",2,38097,163,233.723926380368
"3341",1998,10,"Florida",0.621242582798004," 12000",5,26854,163,164.748466257669
"3342",1998,11,"Georgia",0.57941335439682," 13000",5,26159,163,160.484662576687
"3343",1998,13,"Idaho",0.574733674526215," 16000",7,22816,163,139.975460122699
"3344",1998,14,"Illinois",0.596150755882263," 17000",3,29934,163,183.644171779141
"3345",1998,15,"Indiana",0.552232682704926," 18000",3,25813,163,158.361963190184
"3346",1998,16,"Iowa",0.541746914386749," 19000",4,25260,163,154.969325153374
"3347",1998,17,"Kansas",0.556504905223846," 20000",4,26238,163,160.969325153374
"3348",1998,18,"Kentucky",0.554089367389679," 21000",5,22469,163,137.846625766871
"3349",1998,19,"Louisiana",0.574885308742523," 22000",5,22283,163,136.705521472393
"3350",1998,20,"Maine",0.562406599521637," 23000",1,24794,163,152.110429447853
"3351",1998,21,"Maryland",0.563262641429901," 24000",2,31486,163,193.165644171779
"3352",1998,22,"Massachusetts",0.601651191711426," 25000",1,32914,163,201.926380368098
"3353",1998,23,"Michigan",0.562874853610992," 26000",3,27432,163,168.294478527607
"3354",1998,24,"Minnesota",0.563549697399139," 27000",4,29187,163,179.061349693252
"3355",1998,25,"Mississippi",0.559747457504272," 28000",5,20180,163,123.803680981595
"3356",1998,26,"Missouri",0.565257668495178," 29000",4,25564,163,156.834355828221
"3357",1998,27,"Montana",0.592696726322174," 30000",7,21494,163,131.865030674847
"3358",1998,28,"Nebraska",0.57767128944397," 31000",4,26454,163,162.294478527607
"3359",1998,29,"Nevada",0.613708853721619," 32000",8,29291,163,179.699386503067
"3360",1998,30,"New Hampshire",0.5682213306427," 33000",1,30293,163,185.846625766871
"3361",1998,31,"New Jersey",0.601676166057587," 34000",2,34660,163,212.638036809816
"3362",1998,32,"New Mexico",0.571543097496033," 35000",6,21389,163,131.220858895706
"3363",1998,33,"New York",0.636515200138092," 36000",2,32022,163,196.453987730061
"3364",1998,34,"North Carolina",0.553910613059998," 37000",5,25454,163,156.159509202454
"3365",1998,35,"North Dakota",0.567063629627228," 38000",4,23327,163,143.110429447853
"3366",1998,36,"Ohio",0.537774682044983," 39000",3,26454,163,162.294478527607
"3367",1998,37,"Oklahoma",0.567827582359314," 40000",6,21992,163,134.920245398773
"3368",1998,38,"Oregon",0.566056489944458," 41000",8,26063,163,159.895705521472
"3369",1998,39,"Pennsylvania",0.571593105792999," 42000",2,27327,163,167.650306748466
"3370",1998,40,"Rhode Island",0.557968616485596," 44000",1,27552,163,169.030674846626
"3371",1998,41,"South Carolina",0.559401273727417," 45000",5,22947,163,140.779141104294
"3372",1998,42,"South Dakota",0.587156295776367," 46000",4,24328,163,149.251533742331
"3373",1998,43,"Tennessee",0.568723380565643," 47000",5,25141,163,154.239263803681
"3374",1998,44,"Texas",0.607748866081238," 48000",6,25502,163,156.453987730061
"3375",1998,45,"Utah",0.562326192855835," 49000",7,22284,163,136.711656441718
"3376",1998,46,"Vermont",0.56129378080368," 50000",1,25667,163,157.466257668712
"3377",1998,47,"Virginia",0.5647953748703," 51000",5,28992,163,177.865030674847
"3378",1998,48,"Washington",0.587202548980713," 53000",8,29531,163,181.171779141104
"3379",1998,49,"West Virginia",0.530193686485291," 54000",5,20453,163,125.478527607362
"3380",1998,50,"Wisconsin",0.547994136810303," 55000",3,27054,163,165.975460122699
"3381",1998,51,"Wyoming",0.627531051635742," 56000",7,25741,163,157.920245398773
"3382",1999,1,"Alabama",0.563550531864166," 01000",5,23352,166.6,140.168067226891
"3383",1999,3,"Arizona",0.574446558952332," 04000",6,24813,166.6,148.937575030012
"3384",1999,4,"Arkansas",0.561792850494385," 05000",5,21861,166.6,131.218487394958
"3385",1999,5,"California",0.638656914234161," 06000",8,30640,166.6,183.91356542617
"3386",1999,6,"Colorado",0.596413552761078," 08000",7,31477,166.6,188.937575030012
"3387",1999,7,"Connecticut",0.643811762332916," 09000",1,39693,166.6,238.253301320528
"3388",1999,8,"Delaware",0.561658263206482," 10000",2,31188,166.6,187.202881152461
"3389",1999,9,"District of Columbia",0.561658263206482," 11000",2,39563,166.6,237.472989195678
"3390",1999,10,"Florida",0.623940646648407," 12000",5,27678,166.6,166.134453781513
"3391",1999,11,"Georgia",0.58742618560791," 13000",5,27275,166.6,163.715486194478
"3392",1999,13,"Idaho",0.586120009422302," 16000",7,23788,166.6,142.785114045618
"3393",1999,14,"Illinois",0.60158109664917," 17000",3,31024,166.6,186.218487394958
"3394",1999,15,"Indiana",0.551459193229675," 18000",3,26693,166.6,160.222088835534
"3395",1999,16,"Iowa",0.541348397731781," 19000",4,25819,166.6,154.975990396158
"3396",1999,17,"Kansas",0.566089928150177," 20000",4,26936,166.6,161.680672268908
"3397",1999,18,"Kentucky",0.558913588523865," 21000",5,23255,166.6,139.585834333733
"3398",1999,19,"Louisiana",0.574393928050995," 22000",5,22731,166.6,136.440576230492
"3399",1999,20,"Maine",0.548664271831512," 23000",1,25892,166.6,155.414165666267
"3400",1999,21,"Maryland",0.57055801153183," 24000",2,33124,166.6,198.823529411765
"3401",1999,22,"Massachusetts",0.614567458629608," 25000",1,34889,166.6,209.417767106843
"3402",1999,23,"Michigan",0.566103518009186," 26000",3,28695,166.6,172.238895558223
"3403",1999,24,"Minnesota",0.563615262508392," 27000",4,30318,166.6,181.980792316927
"3404",1999,25,"Mississippi",0.553578615188599," 28000",5,20684,166.6,124.153661464586
"3405",1999,26,"Missouri",0.566216468811035," 29000",4,26416,166.6,158.559423769508
"3406",1999,27,"Montana",0.5982506275177," 30000",7,21830,166.6,131.032412965186
"3407",1999,28,"Nebraska",0.57402503490448," 31000",4,27552,166.6,165.378151260504
"3408",1999,29,"Nevada",0.610055923461914," 32000",8,30292,166.6,181.824729891957
"3409",1999,30,"New Hampshire",0.573703646659851," 33000",1,31882,166.6,191.368547418968
"3410",1999,31,"New Jersey",0.610406816005707," 34000",2,35989,166.6,216.020408163265
"3411",1999,32,"New Mexico",0.57655668258667," 35000",6,21722,166.6,130.384153661465
"3412",1999,33,"New York",0.644530296325684," 36000",2,33673,166.6,202.118847539016
"3413",1999,34,"North Carolina",0.555593073368073," 37000",5,26262,166.6,157.635054021609
"3414",1999,35,"North Dakota",0.554061412811279," 38000",4,23793,166.6,142.81512605042
"3415",1999,36,"Ohio",0.541101813316345," 39000",3,27277,166.6,163.727490996399
"3416",1999,37,"Oklahoma",0.571963012218475," 40000",6,22377,166.6,134.315726290516
"3417",1999,38,"Oregon",0.56686806678772," 41000",8,26792,166.6,160.816326530612
"3418",1999,39,"Pennsylvania",0.579644441604614," 42000",2,28451,166.6,170.77430972389
"3419",1999,40,"Rhode Island",0.572558641433716," 44000",1,28596,166.6,171.644657863145
"3420",1999,41,"South Carolina",0.554498136043549," 45000",5,23789,166.6,142.791116446579
"3421",1999,42,"South Dakota",0.598551094532013," 46000",4,25327,166.6,152.022809123649
"3422",1999,43,"Tennessee",0.572582364082336," 47000",5,25815,166.6,154.951980792317
"3423",1999,44,"Texas",0.611846387386322," 48000",6,26337,166.6,158.085234093637
"3424",1999,45,"Utah",0.569305121898651," 49000",7,23078,166.6,138.523409363746
"3425",1999,46,"Vermont",0.5670365691185," 50000",1,27112,166.6,162.737094837935
"3426",1999,47,"Virginia",0.572803556919098," 51000",5,30615,166.6,183.763505402161
"3427",1999,48,"Washington",0.610261082649231," 53000",8,31141,166.6,186.920768307323
"3428",1999,49,"West Virginia",0.527704834938049," 54000",5,21057,166.6,126.392557022809
"3429",1999,50,"Wisconsin",0.545659482479095," 55000",3,28020,166.6,168.187274909964
"3430",1999,51,"Wyoming",0.631084740161896," 56000",7,27488,166.6,164.99399759904
"3431",2000,1,"Alabama",0.562732338905334," 01000",5,24338,172.2,141.335656213705
"3432",2000,3,"Arizona",0.576278984546661," 04000",6,26235,172.2,152.351916376307
"3433",2000,4,"Arkansas",0.557923495769501," 05000",5,22762,172.2,132.183507549361
"3434",2000,5,"California",0.654662013053894," 06000",8,33364,172.2,193.751451800232
"3435",2000,6,"Colorado",0.605476260185242," 08000",7,34187,172.2,198.530778164925
"3436",2000,7,"Connecticut",0.655693233013153," 09000",1,43102,172.2,250.301974448316
"3437",2000,8,"Delaware",0.562413811683655," 10000",2,33907,172.2,196.904761904762
"3438",2000,9,"District of Columbia",0.64469450712204," 11000",2,43344,172.2,251.707317073171
"3439",2000,10,"Florida",0.627933740615845," 12000",5,29428,172.2,170.894308943089
"3440",2000,11,"Georgia",0.587977647781372," 13000",5,28861,172.2,167.60162601626
"3441",2000,13,"Idaho",0.58890163898468," 16000",7,25235,172.2,146.544715447154
"3442",2000,14,"Illinois",0.604523599147797," 17000",3,33169,172.2,192.619047619048
"3443",2000,15,"Indiana",0.550101459026337," 18000",3,28233,172.2,163.954703832753
"3444",2000,16,"Iowa",0.533636271953583," 19000",4,27463,172.2,159.483159117305
"3445",2000,17,"Kansas",0.565957486629486," 20000",4,28244,172.2,164.018583042973
"3446",2000,18,"Kentucky",0.556110918521881," 21000",5,24894,172.2,144.564459930314
"3447",2000,19,"Louisiana",0.57628208398819," 22000",5,23943,172.2,139.04181184669
"3448",2000,20,"Maine",0.552585422992706," 23000",1,27584,172.2,160.185830429733
"3449",2000,21,"Maryland",0.575559914112091," 24000",2,35681,172.2,207.206736353078
"3450",2000,22,"Massachusetts",0.637267768383026," 25000",1,38555,172.2,223.896631823461
"3451",2000,23,"Michigan",0.562266767024994," 26000",3,30409,172.2,176.591173054588
"3452",2000,24,"Minnesota",0.568556487560272," 27000",4,32447,172.2,188.4262485482
"3453",2000,25,"Mississippi",0.557051479816437," 28000",5,21640,172.2,125.667828106853
"3454",2000,26,"Missouri",0.570598185062408," 29000",4,28001,172.2,162.607433217189
"3455",2000,27,"Montana",0.5869260430336," 30000",7,23094,172.2,134.11149825784
"3456",2000,28,"Nebraska",0.582527875900269," 31000",4,29020,172.2,168.524970963995
"3457",2000,29,"Nevada",0.620887398719788," 32000",8,31871,172.2,185.081300813008
"3458",2000,30,"New Hampshire",0.591769754886627," 33000",1,35380,172.2,205.458768873403
"3459",2000,31,"New Jersey",0.622350573539734," 34000",2,39257,172.2,227.973286875726
"3460",2000,32,"New Mexico",0.552921533584595," 35000",6,23237,172.2,134.941927990708
"3461",2000,33,"New York",0.643285512924194," 36000",2,36028,172.2,209.221835075494
"3462",2000,34,"North Carolina",0.562763333320618," 37000",5,27540,172.2,159.93031358885
"3463",2000,35,"North Dakota",0.553146719932556," 38000",4,25955,172.2,150.725900116144
"3464",2000,36,"Ohio",0.541358947753906," 39000",3,28671,172.2,166.498257839721
"3465",2000,37,"Oklahoma",0.571698486804962," 40000",6,24096,172.2,139.93031358885
"3466",2000,38,"Oregon",0.583355784416199," 41000",8,28561,172.2,165.859465737515
"3467",2000,39,"Pennsylvania",0.579463124275208," 42000",2,30393,172.2,176.498257839721
"3468",2000,40,"Rhode Island",0.571034073829651," 44000",1,30515,172.2,177.206736353078
"3469",2000,41,"South Carolina",0.553570985794067," 45000",5,25152,172.2,146.062717770035
"3470",2000,42,"South Dakota",0.57856684923172," 46000",4,26832,172.2,155.81881533101
"3471",2000,43,"Tennessee",0.571156144142151," 47000",5,27073,172.2,157.218350754936
"3472",2000,44,"Texas",0.617575526237488," 48000",6,28135,172.2,163.385598141696
"3473",2000,45,"Utah",0.573659360408783," 49000",7,24266,172.2,140.917537746806
"3474",2000,46,"Vermont",0.563124895095825," 50000",1,29109,172.2,169.04181184669
"3475",2000,47,"Virginia",0.576738476753235," 51000",5,32693,172.2,189.854819976771
"3476",2000,48,"Washington",0.601327419281006," 53000",8,32909,172.2,191.109175377468
"3477",2000,49,"West Virginia",0.526313364505768," 54000",5,22331,172.2,129.680603948897
"3478",2000,50,"Wisconsin",0.549108743667603," 55000",3,29648,172.2,172.171893147503
"3479",2000,51,"Wyoming",0.639612674713135," 56000",7,29519,172.2,171.422764227642
"3480",2001,1,"Alabama",0.556968152523041," 01000",5,25104,177.1,141.750423489554
"3481",2001,3,"Arizona",0.558734238147736," 04000",6,26803,177.1,151.343873517787
"3482",2001,4,"Arkansas",0.557586133480072," 05000",5,23840,177.1,134.613212874082
"3483",2001,5,"California",0.617504775524139," 06000",8,34043,177.1,192.224731789949
"3484",2001,6,"Colorado",0.581278383731842," 08000",7,35023,177.1,197.758328627894
"3485",2001,7,"Connecticut",0.645848035812378," 09000",1,45223,177.1,255.352907961604
"3486",2001,8,"Delaware",0.546733498573303," 10000",2,36952,177.1,208.650479954828
"3487",2001,9,"District of Columbia",0.620804131031036," 11000",2,44695,177.1,252.371541501976
"3488",2001,10,"Florida",0.616038501262665," 12000",5,30344,177.1,171.338226990401
"3489",2001,11,"Georgia",0.575131475925446," 13000",5,29751,177.1,167.989836250706
"3490",2001,13,"Idaho",0.568691372871399," 16000",7,25805,177.1,145.7086391869
"3491",2001,14,"Illinois",0.5886070728302," 17000",3,34230,177.1,193.280632411067
"3492",2001,15,"Indiana",0.536201059818268," 18000",3,28697,177.1,162.038396386222
"3493",2001,16,"Iowa",0.531534373760223," 19000",4,28215,177.1,159.316770186335
"3494",2001,17,"Kansas",0.553926825523376," 20000",4,29078,177.1,164.189723320158
